timestamp,source,ssid,bssid,channel,frequency,rssi,security,latitude,longitude
2026-09-20T10:56:00Z,kismet,LAB-NET-20,02:0A:00:00:00:28,11,2462,-59,WPA3,1.2352048,-9.8759336
2026-09-20T10:56:07Z,generic,LAB-NET-29,02:0A:00:00:00:31,6,2437,-60,WPA2,1.2238570,-9.8882491
2026-09-20T10:56:14Z,marauder,LAB-MESH-A,02:0A:00:00:00:03,1,2412,-46,WPA2,1.2566189,-9.8540229
2026-09-20T10:56:21Z,kismet,LAB-NET-01,02:0A:00:00:00:15,6,2437,-67,UNKNOWN,1.2448978,-9.8658949
2026-09-20T10:56:28Z,kismet,LAB-ZONE-SOUTH,02:0A:00:00:00:11,11,2462,-67,WPA2,1.2452995,-9.8658010
2026-09-20T10:56:35Z,kismet,LAB-NET-08,02:0A:00:00:00:1C,6,2437,-62,WPA2,1.2348889,-9.8767475
2026-09-20T10:56:42Z,generic,LAB-OFFICE,02:0A:00:00:00:09,1,2412,-78,UNKNOWN,1.2460322,-9.8649456
2026-09-20T10:56:49Z,kismet,LAB-NET-28,02:0A:00:00:00:30,6,2437,-40,OPEN,1.2350569,-9.8770606
2026-09-20T10:56:56Z,marauder,LAB-ZONE-SOUTH,02:0A:00:00:00:11,11,2462,-77,WPA2,1.2457874,-9.8655947
2026-09-20T10:57:03Z,kismet,LAB-NET-11,02:0A:00:00:00:1F,1,2412,-55,UNKNOWN,1.2561431,-9.8539297
2026-09-20T10:57:10Z,minino,LAB-BETA,02:0A:00:00:00:34,36,5180,-54,WPA2,1.2337995,-9.8771492
2026-09-20T10:57:17Z,generic,LAB-NET-22,02:0A:00:00:00:2A,11,2462,-41,WPA3,1.2242237,-9.8879989
2026-09-20T10:57:24Z,minino,LAB-GUEST,02:0A:00:00:00:39,1,2412,-50,WPA2,1.2458608,-9.8654901
2026-09-20T10:57:31Z,marauder,<hidden>,02:0A:00:00:00:16,40,5200,-80,WPA2,1.2236364,-9.8878067
2026-09-20T10:57:38Z,kismet,LAB-NET-01,02:0A:00:00:00:15,6,2437,-34,UNKNOWN,1.2453451,-9.8658041
2026-09-20T10:57:45Z,marauder,LAB-FOXTROT,02:0A:00:00:00:38,1,2412,-82,WPA2,1.2234902,-9.8877338
2026-09-20T10:57:52Z,generic,LAB-NET-23,02:0A:00:00:00:2B,36,5180,-84,WPA2,1.2571792,-9.8539214
2026-09-20T10:57:59Z,marauder,LAB-MESH-A,02:0A:00:00:00:3C,11,2462,-84,OPEN,1.2346453,-9.8773010
2026-09-20T10:58:06Z,kismet,LAB-OFFICE,02:0A:00:00:00:0A,153,5765,-62,WPA2,1.2241472,-9.8878305
2026-09-20T10:58:13Z,kismet,LAB-OFFICE,02:0A:00:00:00:09,1,2412,-35,UNKNOWN,0.0,0.0
2026-09-20T10:58:20Z,generic,LAB-FOXTROT,02:0A:00:00:00:38,1,2412,-50,WPA2,1.2228729,-9.8869367
2026-09-20T10:58:27Z,kismet,LAB-GUEST,02:0A:00:00:00:39,1,2412,-60,WPA2,1.2457164,-9.8652089
2026-09-20T10:58:34Z,marauder,LAB-BETA,02:0A:00:00:00:34,36,5180,-90,WPA2,1.2342604,-9.8766837
2026-09-20T10:58:41Z,generic,LAB-NET-29,02:0A:00:00:00:31,6,2437,-71,WPA2,1.2456296,-9.8662188
2026-09-20T10:58:48Z,generic,LAB-BASEMENT,02:0A:00:00:00:13,6,2437,-65,WPA2,1.2572638,-9.8542439
2026-09-20T10:58:55Z,generic,LAB-NET-26,02:0A:00:00:00:2E,6,2437,-50,WPA3,1.2232803,-9.8878489
2026-09-20T10:59:02Z,marauder,LAB-NET-29,02:0A:00:00:00:31,6,2437,-79,WPA2,1.2238454,-9.8871602
2026-09-20T10:59:09Z,minino,LAB-MESH-B,02:0A:00:00:00:08,11,2462,-70,WPA2,1.2347562,-9.8769078
2026-09-20T10:59:16Z,minino,LAB-NET-15,02:0A:00:00:00:23,1,2412,-45,WPA2,,
2026-09-20T10:59:23Z,generic,LAB-MESH-A,02:0A:00:00:00:01,36,5180,-67,OPEN,1.2449025,-9.8658846
2026-09-20T10:59:30Z,minino,LAB-ALPHA,02:0A:00:00:00:33,1,2412,-87,WPA3,,
2026-09-20T10:59:37Z,generic,LAB-NET-06,02:0A:00:00:00:1A,153,5765,-37,WEP,1.2234089,-9.8881468
2026-09-20T10:59:44Z,marauder,LAB-NET-26,02:0A:00:00:00:2E,6,2437,-78,WPA3,1.2238907,-9.8877456
2026-09-20T10:59:51Z,kismet,LAB-NET-30,02:0A:00:00:00:32,1,2412,-31,WPA2,1.2237223,-9.8881208
2026-09-20T10:59:58Z,kismet,LAB-NET-21,02:0A:00:00:00:29,36,5180,-78,OPEN,1.2346471,-9.8771478
2026-09-20T11:00:05Z,kismet,LAB-MESH-A,02:0A:00:00:00:04,1,2412,-90,WPA2,1.2341163,-9.8771625
2026-09-20T11:00:12Z,generic,LAB-CORRIDOR,02:0A:00:00:00:12,153,5765,-46,OPEN,1.2232900,-9.8880654
2026-09-20T11:00:19Z,kismet,LAB-NET-04,02:0A:00:00:00:18,40,5200,-31,OPEN,1.2341658,-9.8765433
2026-09-20T11:00:26Z,minino,LAB-NET-29,02:0A:00:00:00:31,6,2437,-59,WPA2,1.2347991,-9.8762211
2026-09-20T11:00:33Z,minino,LAB-NET-16,02:0A:00:00:00:24,36,5180,-89,WPA2,1.2349785,-9.8760544
2026-09-20T11:00:40Z,kismet,LAB-NET-03,02:0A:00:00:00:17,153,5765,-56,WPA3,1.2563901,-9.8550578
2026-09-20T11:00:47Z,minino,LAB-CORRIDOR,02:0A:00:00:00:0D,6,2437,-86,OPEN,1.2457487,-9.8657142
2026-09-20T11:00:54Z,generic,LAB-NET-09,02:0A:00:00:00:1D,11,2462,-44,WPA2,1.2453003,-9.8656447
2026-09-20T11:01:01Z,marauder,LAB-MESH-A,02:0A:00:00:00:02,36,5180,-48,WPA,1.2232392,-9.8874620
2026-09-20T11:01:08Z,kismet,LAB-GAMMA,02:0A:00:00:00:35,1,2412,-70,WPA3,1.2457174,-9.8654360
2026-09-20T11:01:15Z,minino,LAB-NET-01,02:0A:00:00:00:15,6,2437,-79,UNKNOWN,1.2457160,-9.8661254
2026-09-20T11:01:22Z,generic,LAB-CORRIDOR,02:0A:00:00:00:0D,6,2437,-48,OPEN,1.2451855,-9.8661812
2026-09-20T11:01:29Z,marauder,LAB-NET-20,02:0A:00:00:00:28,11,2462,-90,WPA3,1.2341773,-9.8767570
2026-09-20T11:01:36Z,marauder,LAB-CORRIDOR,02:0A:00:00:00:0E,1,2412,-67,OPEN,1.2241421,-9.8871230
2026-09-20T11:01:43Z,kismet,LAB-GUEST,02:0A:00:00:00:39,1,2412,-57,WPA2,1.2454694,-9.8650986
2026-09-20T11:01:50Z,generic,<hidden>,02:0A:00:00:00:14,1,2412,-78,WPA3,1.2341132,-9.8765120
2026-09-20T11:01:57Z,generic,LAB-NET-23,02:0A:00:00:00:2B,36,5180,-43,WPA2,1.2569895,-9.8548348
2026-09-20T11:02:04Z,generic,LAB-NET-21,02:0A:00:00:00:29,1,2412,-58,OPEN,1.2237808,-9.8877710
2026-09-20T11:02:11Z,kismet,LAB-OFFICE,02:0A:00:00:00:0B,1,2412,-36,WPA2,1.2569489,-9.8536274
2026-09-20T11:02:18Z,generic,LAB-NET-29,02:0A:00:00:00:31,6,2437,-41,WPA2,1.2565065,-9.8547358
2026-09-20T11:02:25Z,marauder,LAB-NET-28,02:0A:00:00:00:30,6,2437,-72,OPEN,1.2353064,-9.8766272
2026-09-20T11:02:32Z,minino,LAB-NET-14,02:0A:00:00:00:22,1,2412,-36,UNKNOWN,1.2240812,-9.8884438
2026-09-20T11:02:39Z,minino,LAB-NET-30,02:0A:00:00:00:32,1,2412,-84,WPA2,1.2237603,-9.8880128
2026-09-20T11:02:46Z,marauder,LAB-OFFICE,02:0A:00:00:00:09,1,2412,-54,UNKNOWN,1.2235881,-9.8880815
2026-09-20T11:02:53Z,generic,LAB-LABORATORY,02:0A:00:00:00:3B,6,2437,-38,WEP,1.2561125,-9.8546015
2026-09-20T11:03:00Z,generic,LAB-NET-25,02:0A:00:00:00:2D,6,2437,-85,WPA3,1.2463311,-9.8652797
2026-09-20T11:03:07Z,marauder,LAB-LABORATORY,02:0A:00:00:00:3B,6,2437,-35,WEP,1.2565457,-9.8538136
2026-09-20T11:03:14Z,generic,LAB-NET-28,02:0A:00:00:00:30,6,2437,-87,OPEN,1.2347315,-9.8773249
2026-09-20T11:03:21Z,minino,LAB-MESH-A,02:0A:00:00:00:03,1,2412,-87,WPA2,1.2568929,-9.8545981
2026-09-20T11:03:28Z,kismet,LAB-NET-06,02:0A:00:00:00:1A,6,2437,-40,WPA2,1.2238612,-9.8875339
2026-09-20T11:03:35Z,marauder,LAB-OFFICE,02:0A:00:00:00:09,1,2412,-65,UNKNOWN,1.2235710,-9.8883754
2026-09-20T11:03:42Z,generic,LAB-NET-30,02:0A:00:00:00:32,1,2412,-49,WPA2,1.2238760,-9.8876848
2026-09-20T11:03:49Z,kismet,LAB-NET-16,02:0A:00:00:00:24,6,2437,-47,WPA2,1.2349449,-9.8769492
2026-09-20T11:03:56Z,kismet,LAB-MESH-B,02:0A:00:00:00:06,1,2412,-52,OPEN,1.2233184,-9.8878699
2026-09-20T11:04:03Z,generic,LAB-NET-30,02:0A:00:00:00:32,1,2412,-51,WPA2,1.2242369,-9.8874683
2026-09-20T11:04:10Z,marauder,LAB-MESH-A,02:0A:00:00:00:03,1,2412,-83,WPA2,1.2563626,-9.8540244
2026-09-20T11:04:17Z,marauder,LAB-ZONE-NORTH,02:0A:00:00:00:10,36,5180,-69,UNKNOWN,1.2352506,-9.8759532
2026-09-20T11:04:24Z,minino,LAB-MESH-B,02:0A:00:00:00:08,11,2462,-77,OPEN,1.2345217,-9.8768122
2026-09-20T11:04:31Z,marauder,LAB-NET-29,02:0A:00:00:00:31,6,2437,-66,WPA2,1.2236536,-9.8868666
2026-09-20T11:04:38Z,kismet,LAB-NET-23,02:0A:00:00:00:2B,36,5180,-87,WPA2,1.2563977,-9.8550248
2026-09-20T11:04:45Z,marauder,LAB-MESH-A,02:0A:00:00:00:01,36,5180,-89,OPEN,1.2342019,-9.8759799
2026-09-20T11:04:52Z,marauder,LAB-GUEST,02:0A:00:00:00:39,1,2412,-33,WPA2,1.2452488,-9.8656230
2026-09-20T11:04:59Z,marauder,LAB-FOXTROT,02:0A:00:00:00:38,1,2412,-88,WPA2,1.2345688,-9.8766104
2026-09-20T11:05:06Z,kismet,LAB-NET-14,02:0A:00:00:00:22,11,2462,-68,UNKNOWN,1.2234406,-9.8872633
2026-09-20T11:05:13Z,generic,LAB-ZONE-NORTH,02:0A:00:00:00:10,6,2437,-34,UNKNOWN,1.2353335,-9.8769018
2026-09-20T11:05:20Z,generic,LAB-MESH-A,02:0A:00:00:00:02,36,5180,-48,WPA,1.2241753,-9.8880934
2026-09-20T11:05:27Z,minino,LAB-NET-27,02:0A:00:00:00:2F,6,2437,-64,OPEN,1.2575260,-9.8541411
2026-09-20T11:05:34Z,minino,LAB-OFFICE,02:0A:00:00:00:0A,153,5765,-77,WPA2,1.2231565,-9.8874857
2026-09-20T11:05:41Z,minino,LAB-NET-18,02:0A:00:00:00:26,6,2437,-63,WPA2,1.2239369,-9.8870742
2026-09-20T11:05:48Z,marauder,LAB-NET-30,02:0A:00:00:00:32,1,2412,-79,WPA2,1.2241495,-9.8869869
2026-09-20T11:05:55Z,generic,LAB-GUEST,02:0A:00:00:00:39,1,2412,-71,WPA2,1.2449261,-9.8657222
2026-09-20T11:06:02Z,minino,LAB-MESH-A,02:0A:00:00:00:3C,11,2462,-84,OPEN,1.2347868,-9.8761619
2026-09-20T11:06:09Z,minino,LAB-MESH-A,02:0A:00:00:00:02,36,5180,-52,WPA,1.2236359,-9.8880273
2026-09-20T11:06:16Z,generic,<hidden>,02:0A:00:00:00:2C,1,2412,-82,OPEN,,
2026-09-20T11:06:23Z,generic,LAB-NET-19,02:0A:00:00:00:27,149,5745,-82,WPA2,1.2570283,-9.8548266
2026-09-20T11:06:30Z,generic,LAB-CORRIDOR,02:0A:00:00:00:0F,11,2462,-76,WPA2,,
2026-09-20T11:06:37Z,generic,LAB-CORRIDOR,02:0A:00:00:00:0D,6,2437,-46,OPEN,1.2449847,-9.8647487
2026-09-20T11:06:44Z,generic,LAB-NET-10,02:0A:00:00:00:1E,40,5200,-44,UNKNOWN,1.2233408,-9.8872124
2026-09-20T11:06:51Z,marauder,LAB-NET-20,02:0A:00:00:00:28,11,2462,-57,WPA3,1.2346829,-9.8764853
2026-09-20T11:06:58Z,generic,LAB-NET-10,02:0A:00:00:00:1E,40,5200,-43,WPA2,1.2227246,-9.8868610
2026-09-20T11:07:05Z,kismet,LAB-NET-29,02:0A:00:00:00:31,6,2437,-61,WPA2,1.2344711,-9.8759282
2026-09-20T11:07:12Z,generic,LAB-BASEMENT,02:0A:00:00:00:13,11,2462,-85,WPA2,1.2560763,-9.8542938
2026-09-20T11:07:19Z,generic,LAB-MESH-B,02:0A:00:00:00:08,11,2462,-64,OPEN,1.2347045,-9.8759123
2026-09-20T11:07:26Z,generic,LAB-MESH-A,02:0A:00:00:00:02,36,5180,-85,WPA,1.2236012,-9.8873141
2026-09-20T11:07:33Z,marauder,LAB-NET-25,02:0A:00:00:00:2D,6,2437,-83,WPA3,1.2460173,-9.8659697
2026-09-20T11:07:40Z,minino,LAB-NET-21,02:0A:00:00:00:29,36,5180,-66,OPEN,1.2237883,-9.8872913
2026-09-20T11:07:47Z,minino,LAB-MESH-A,02:0A:00:00:00:03,1,2412,-80,WPA2,1.2574486,-9.8542162
2026-09-20T11:07:54Z,generic,LAB-OFFICE,02:0A:00:00:00:0C,11,2462,-72,WPA,1.2338499,-9.8768503
2026-09-20T11:08:01Z,marauder,LAB-MESH-B,02:0A:00:00:00:08,11,2462,-61,OPEN,1.2353045,-9.8773375
2026-09-20T11:08:08Z,generic,LAB-NET-12,02:0A:00:00:00:20,1,2412,-64,WPA3,1.2345573,-9.8769962
2026-09-20T11:08:15Z,minino,LAB-NET-19,02:0A:00:00:00:27,149,5745,-87,WPA2,1.2563805,-9.8542453
2026-09-20T11:08:22Z,kismet,LAB-MESH-A,02:0A:00:00:00:04,1,2412,-69,WPA2,1.2338266,-9.8759771
2026-09-20T11:08:29Z,minino,LAB-MESH-A,02:0A:00:00:00:04,1,2412,-61,WPA2,1.2353578,-9.8770851
2026-09-20T11:08:36Z,generic,LAB-NET-04,02:0A:00:00:00:18,40,5200,-38,OPEN,1.2339168,-9.8768643
2026-09-20T11:08:43Z,kismet,LAB-NET-08,02:0A:00:00:00:1C,6,2437,-57,WPA2,1.2338717,-9.8765899
2026-09-20T11:08:50Z,marauder,LAB-CORRIDOR,02:0A:00:00:00:0E,1,2412,-60,OPEN,1.2236360,-9.8882794
2026-09-20T11:08:57Z,kismet,LAB-NET-19,02:0A:00:00:00:27,149,5745,-74,WPA2,1.2575670,-9.8546615
2026-09-20T11:09:04Z,generic,LAB-NET-20,02:0A:00:00:00:28,11,2462,-59,WPA3,1.2339753,-9.8764430
2026-09-20T11:09:11Z,generic,LAB-GUEST,02:0A:00:00:00:39,1,2412,-50,WPA2,1.2460126,-9.8646653
2026-09-20T11:09:18Z,kismet,LAB-NET-28,02:0A:00:00:00:30,6,2437,-68,OPEN,1.2350471,-9.8757448
2026-09-20T11:09:25Z,kismet,LAB-NET-21,02:0A:00:00:00:29,36,5180,-40,OPEN,,
2026-09-20T11:09:32Z,kismet,<hidden>,02:0A:00:00:00:14,6,2437,-65,WPA3,1.2342861,-9.8773334
2026-09-20T11:09:39Z,generic,LAB-NET-20,02:0A:00:00:00:28,11,2462,-32,WPA3,1.2350991,-9.8770328
2026-09-20T11:09:46Z,kismet,LAB-MESH-A,02:0A:00:00:00:03,1,2412,-61,WPA2,1.2567594,-9.8541175
2026-09-20T11:09:53Z,kismet,LAB-NET-07,02:0A:00:00:00:1B,36,5180,-55,WPA3,1.2560786,-9.8542873
2026-09-20T11:10:00Z,marauder,LAB-CORRIDOR,02:0A:00:00:00:0E,1,2412,-81,OPEN,1.2231875,-9.8869884
2026-09-20T11:10:07Z,generic,LAB-MESH-A,02:0A:00:00:00:02,36,5180,-79,WPA,1.2232571,-9.8875995
2026-09-20T11:10:14Z,generic,LAB-FOXTROT,02:0A:00:00:00:38,1,2412,-34,WPA2,1.2231599,-9.8884037
2026-09-20T11:10:21Z,kismet,LAB-NET-09,02:0A:00:00:00:1D,11,2462,-40,WPA2,1.2453631,-9.8653919
2026-09-20T11:10:28Z,minino,LAB-MESH-B,02:0A:00:00:00:06,1,2412,-69,OPEN,1.2226966,-9.8876820
2026-09-20T11:10:35Z,marauder,LAB-NET-27,02:0A:00:00:00:2F,6,2437,-38,OPEN,1.2564856,-9.8545973
2026-09-20T11:10:42Z,marauder,LAB-NET-14,02:0A:00:00:00:22,1,2412,-90,UNKNOWN,1.2228690,-9.8872950
2026-09-20T11:10:49Z,marauder,LAB-MESH-A,02:0A:00:00:00:03,1,2412,-84,WPA2,1.2569399,-9.8549817
2026-09-20T11:10:56Z,minino,LAB-NET-23,02:0A:00:00:00:2B,36,5180,-70,WPA2,1.2560250,-9.8539074
2026-09-20T11:11:03Z,minino,LAB-BASEMENT,02:0A:00:00:00:13,1,2412,-73,WPA2,1.2564996,-9.8544152
2026-09-20T11:11:10Z,kismet,LAB-NET-20,02:0A:00:00:00:28,11,2462,-81,WPA3,1.2339316,-9.8764752
2026-09-20T11:11:17Z,kismet,LAB-BETA,02:0A:00:00:00:34,36,5180,-56,WPA2,1.2341595,-9.8772292
2026-09-20T11:11:24Z,generic,LAB-OFFICE,02:0A:00:00:00:09,6,2437,-79,UNKNOWN,1.2348486,-9.8771737
2026-09-20T11:11:31Z,kismet,LAB-IOT,02:0A:00:00:00:3A,1,2412,-69,WPA3,1.2239946,-9.8873353
2026-09-20T11:11:38Z,generic,LAB-NET-26,02:0A:00:00:00:2E,6,2437,-54,WPA3,1.2239516,-9.8883286
2026-09-20T11:11:45Z,generic,LAB-GAMMA,02:0A:00:00:00:35,1,2412,-60,WPA3,1.2459967,-9.8660765
2026-09-20T11:11:52Z,minino,LAB-CORRIDOR,02:0A:00:00:00:0F,11,2462,-46,WPA2,1.2574221,-9.8547081
2026-09-20T11:11:59Z,marauder,<hidden>,02:0A:00:00:00:16,6,2437,-68,WPA2,1.2240685,-9.8877290
2026-09-20T11:12:06Z,generic,<hidden>,02:0A:00:00:00:37,1,2412,-38,WPA2,1.2572177,-9.8541539
2026-09-20T11:12:13Z,generic,LAB-MESH-B,02:0A:00:00:00:07,36,5180,-75,WPA2,1.2227702,-9.8879709
2026-09-20T11:12:20Z,generic,LAB-NET-16,02:0A:00:00:00:24,36,5180,-40,WPA2,1.2345396,-9.8772375
2026-09-20T11:12:27Z,generic,LAB-NET-17,02:0A:00:00:00:25,11,2462,-83,OPEN,1.2230345,-9.8873941
2026-09-20T11:12:34Z,generic,LAB-NET-10,02:0A:00:00:00:1E,40,5200,-86,UNKNOWN,1.2228129,-9.8877420
2026-09-20T11:12:41Z,marauder,<hidden>,02:0A:00:00:00:2C,1,2412,-85,OPEN,1.2350019,-9.8767369
2026-09-20T11:12:48Z,generic,LAB-OFFICE,02:0A:00:00:00:09,1,2412,-78,UNKNOWN,1.2348252,-9.8766184
2026-09-20T11:12:55Z,generic,LAB-GUEST,02:0A:00:00:00:39,1,2412,-45,WPA2,1.2457913,-9.8647710
2026-09-20T11:13:02Z,minino,LAB-NET-03,02:0A:00:00:00:17,153,5765,-36,WPA3,1.2569214,-9.8541426
2026-09-20T11:13:09Z,kismet,LAB-NET-04,02:0A:00:00:00:18,40,5200,-83,OPEN,1.2353164,-9.8773419
2026-09-20T11:13:16Z,generic,LAB-FOXTROT,02:0A:00:00:00:38,1,2412,-65,WPA2,1.2348914,-9.8767124
2026-09-20T11:13:23Z,kismet,LAB-NET-15,02:0A:00:00:00:23,1,2412,-37,WPA2,1.2562665,-9.8548985
2026-09-20T11:13:30Z,minino,LAB-BASEMENT,02:0A:00:00:00:13,1,2412,-44,WPA2,1.2570611,-9.8549062
2026-09-20T11:13:37Z,generic,LAB-NET-23,02:0A:00:00:00:2B,36,5180,-35,WPA2,1.2575733,-9.8549855
2026-09-20T11:13:44Z,generic,LAB-ALPHA,02:0A:00:00:00:33,1,2412,-55,WPA3,1.2574775,-9.8541238
2026-09-20T11:13:51Z,minino,LAB-NET-05,02:0A:00:00:00:19,6,2437,-45,OPEN,1.2451762,-9.8652648
2026-09-20T11:13:58Z,kismet,LAB-NET-07,02:0A:00:00:00:1B,6,2437,-83,WPA3,1.2569112,-9.8550675
2026-09-20T11:14:05Z,kismet,LAB-NET-25,02:0A:00:00:00:2D,6,2437,-61,WPA3,1.2460472,-9.8653898
2026-09-20T11:14:12Z,marauder,LAB-NET-14,02:0A:00:00:00:22,1,2412,-47,UNKNOWN,1.2227982,-9.8876984
2026-09-20T11:14:19Z,marauder,LAB-BETA,02:0A:00:00:00:34,36,5180,-60,WPA2,1.2347487,-9.8758975
2026-09-20T11:14:26Z,kismet,LAB-IOT,02:0A:00:00:00:3A,1,2412,-72,WPA3,1.2238308,-9.8877807
2026-09-20T11:14:33Z,marauder,LAB-NET-25,02:0A:00:00:00:2D,6,2437,-50,WPA3,1.2460780,-9.8650689
2026-09-20T11:14:40Z,marauder,LAB-OFFICE,02:0A:00:00:00:0B,1,2412,-72,WPA2,1.2570391,-9.8546542
2026-09-20T11:14:47Z,kismet,LAB-OFFICE,02:0A:00:00:00:09,1,2412,-90,UNKNOWN,1.2342124,-9.8771311
2026-09-20T11:14:54Z,minino,LAB-NET-19,02:0A:00:00:00:27,149,5745,-74,WPA2,1.2569358,-9.8548792
2026-09-20T11:15:01Z,marauder,LAB-ZONE-NORTH,02:0A:00:00:00:10,36,5180,-81,UNKNOWN,1.2350468,-9.8759640
2026-09-20T11:15:08Z,minino,LAB-GAMMA,02:0A:00:00:00:35,1,2412,-48,WPA3,1.2456724,-9.8646424
2026-09-20T11:15:15Z,marauder,LAB-NET-21,02:0A:00:00:00:29,36,5180,-87,OPEN,1.2460539,-9.8656800
2026-09-20T11:15:22Z,minino,LAB-NET-06,02:0A:00:00:00:1A,153,5765,-66,WPA2,1.2234187,-9.8869371
2026-09-20T11:15:29Z,generic,LAB-NET-05,02:0A:00:00:00:19,6,2437,-47,OPEN,1.2451111,-9.8648397
2026-09-20T11:15:36Z,generic,LAB-NET-14,02:0A:00:00:00:22,1,2412,-51,UNKNOWN,1.2227223,-9.8869860
2026-09-20T11:15:43Z,generic,<hidden>,02:0A:00:00:00:37,11,2462,-61,WPA2,1.2564215,-9.8538373
2026-09-20T11:15:50Z,minino,LAB-NET-28,02:0A:00:00:00:30,6,2437,-70,OPEN,1.2348428,-9.8761104
2026-09-20T11:15:57Z,marauder,<hidden>,02:0A:00:00:00:2C,1,2412,-47,OPEN,,
2026-09-20T11:16:04Z,marauder,LAB-CORRIDOR,02:0A:00:00:00:0F,11,2462,-30,WPA2,1.2563920,-9.8550665
2026-09-20T11:16:11Z,marauder,LAB-IOT,02:0A:00:00:00:3A,1,2412,-85,WPA3,1.2241775,-9.8874334
2026-09-20T11:16:18Z,marauder,LAB-OFFICE,02:0A:00:00:00:09,1,2412,-46,UNKNOWN,1.2574288,-9.8542153
2026-09-20T11:16:25Z,kismet,LAB-BASEMENT,02:0A:00:00:00:13,6,2437,-41,WPA2,1.2574869,-9.8540990
2026-09-20T11:16:32Z,kismet,LAB-IOT,02:0A:00:00:00:3A,1,2412,-41,WPA3,1.2238889,-9.8880426
2026-09-20T11:16:39Z,generic,LAB-NET-05,02:0A:00:00:00:19,6,2437,-86,OPEN,1.2449750,-9.8647031
2026-09-20T11:16:46Z,generic,LAB-MESH-A,02:0A:00:00:00:3C,11,2462,-77,OPEN,1.2343960,-9.8763104
2026-09-20T11:16:53Z,kismet,LAB-MESH-B,02:0A:00:00:00:07,36,5180,-41,WPA2,1.2561543,-9.8550043
2026-09-20T11:17:00Z,kismet,LAB-IOT,02:0A:00:00:00:3A,6,2437,-81,WPA3,1.2237013,-9.8884529
2026-09-20T11:17:07Z,generic,LAB-IOT,02:0A:00:00:00:3A,1,2412,-63,WPA3,1.2226626,-9.8873221
2026-09-20T11:17:14Z,generic,LAB-NET-27,02:0A:00:00:00:2F,11,2462,-83,OPEN,1.2572456,-9.8542568
2026-09-20T11:17:21Z,marauder,LAB-MESH-A,02:0A:00:00:00:3C,11,2462,-67,OPEN,1.2343013,-9.8768587
2026-09-20T11:17:28Z,minino,<hidden>,02:0A:00:00:00:16,40,5200,-55,WPA2,1.2233921,-9.8872279
2026-09-20T11:17:35Z,generic,LAB-CORRIDOR,02:0A:00:00:00:0D,6,2437,-85,OPEN,1.2455031,-9.8660613
2026-09-20T11:17:42Z,minino,LAB-NET-09,02:0A:00:00:00:1D,11,2462,-59,WPA2,1.2451028,-9.8659232
2026-09-20T11:17:49Z,generic,LAB-ALPHA,02:0A:00:00:00:33,1,2412,-89,WPA2,1.2564814,-9.8542667
2026-09-20T11:17:56Z,generic,LAB-ALPHA,02:0A:00:00:00:33,1,2412,-30,WPA3,1.2566378,-9.8547823
2026-09-20T11:18:03Z,generic,LAB-FOXTROT,02:0A:00:00:00:38,1,2412,-49,UNKNOWN,1.2452517,-9.8661168
2026-09-20T11:18:10Z,marauder,LAB-NET-20,02:0A:00:00:00:28,11,2462,-33,WPA3,,
2026-09-20T11:18:17Z,marauder,LAB-ALPHA,02:0A:00:00:00:33,1,2412,-59,WPA3,1.2569670,-9.8537844
2026-09-20T11:18:24Z,generic,LAB-NET-20,02:0A:00:00:00:28,11,2462,-70,WPA3,1.2350549,-9.8766613
2026-09-20T11:18:31Z,marauder,<hidden>,02:0A:00:00:00:2C,1,2412,-53,OPEN,1.2339875,-9.8760049
2026-09-20T11:18:38Z,minino,LAB-MESH-B,02:0A:00:00:00:05,11,2462,-62,WPA3,1.2451049,-9.8655679
2026-09-20T11:18:45Z,generic,LAB-NET-18,02:0A:00:00:00:26,6,2437,-41,WPA2,,
2026-09-20T11:18:52Z,kismet,LAB-GUEST,02:0A:00:00:00:39,11,2462,-64,WPA2,1.2448891,-9.8659450
2026-09-20T11:18:59Z,generic,LAB-ALPHA,02:0A:00:00:00:33,1,2412,-64,WPA3,1.2570968,-9.8547911
2026-09-20T11:19:06Z,marauder,LAB-OFFICE,02:0A:00:00:00:0C,11,2462,-50,WPA,1.2338280,-9.8770552
2026-09-20T11:19:13Z,marauder,<hidden>,02:0A:00:00:00:14,11,2462,-51,WPA3,1.2337751,-9.8769662
2026-09-20T11:19:20Z,minino,LAB-NET-29,02:0A:00:00:00:31,1,2412,-47,WPA2,1.2458812,-9.8658991
2026-09-20T11:19:27Z,kismet,LAB-LABORATORY,02:0A:00:00:00:3B,11,2462,-72,WEP,1.2562711,-9.8540488
2026-09-20T11:19:34Z,marauder,LAB-ZONE-SOUTH,02:0A:00:00:00:11,11,2462,-31,WPA2,1.2461671,-9.8650186
2026-09-20T11:19:41Z,generic,LAB-OFFICE,02:0A:00:00:00:0B,1,2412,-53,WPA2,1.2567651,-9.8549353
2026-09-20T11:19:48Z,kismet,LAB-NET-07,02:0A:00:00:00:1B,36,5180,-76,WPA3,1.2570720,-9.8545999
2026-09-20T11:19:55Z,generic,LAB-NET-28,02:0A:00:00:00:30,11,2462,-87,OPEN,1.2340877,-9.8759170
2026-09-20T11:20:02Z,generic,LAB-OFFICE,02:0A:00:00:00:0A,153,5765,-44,WPA2,1.2236318,-9.8881694
2026-09-20T11:20:09Z,marauder,LAB-NET-03,02:0A:00:00:00:17,153,5765,-73,WPA3,1.2563125,-9.8549175
