Timestamp,Lat,Long,SSID,BSSID,Canal,Señal,Seguridad
2026-03-19 21:15:30,19.5308323,-99.0413208,Verizon-RC400L-42,58:32:77:25:92:42,1,-34,WPA2_PSK
2026-03-19 21:15:30,19.5308323,-99.0413208,IZZI-29A4,94:04:E3:EF:29:A8,1,-56,WPA2_PSK
2026-03-19 21:15:30,19.5308323,-99.0413208,Hogar,A2:31:DB:A0:CC:C4,4,-63,WPA2_PSK
2026-03-19 21:15:30,19.5308323,-99.0413208,,A2:31:DB:A0:CC:C7,4,-63,OPEN
2026-03-19 21:15:30,19.5308323,-99.0413208,,A2:31:DB:A0:CC:C6,4,-63,WPA2_PSK
2026-03-19 21:15:30,19.5308323,-99.0413208,Club_Totalplay_WiFi,BC:47:32:02:FF:89,6,-69,OPEN
2026-03-19 21:15:30,19.5308323,-99.0413208,IZZI-083E,70:4F:B8:F8:E4:1D,1,-70,WPA2_PSK
2026-03-19 21:15:30,19.5308323,-99.0413208,,72:54:25:23:7A:49,11,-73,UNKNOWN
2026-03-19 21:15:30,19.5308323,-99.0413208,Totalplay-1BAA,3C:A3:7E:7F:5D:20,8,-74,WPA2_PSK
2026-03-19 21:15:30,19.5308323,-99.0413208,Club_Totalplay_WiFi,3C:A3:7E:7F:5D:23,8,-75,OPEN
2026-03-19 21:15:30,19.5308323,-99.0413208,,8A:69:3D:8B:03:93,1,-84,OPEN
2026-03-19 21:15:30,19.5308323,-99.0413208,INFINITUMA5B1,A0:31:DB:68:D3:68,1,-85,WPA2_PSK
2026-03-19 21:15:46,19.5308323,-99.0413208,Verizon-RC400L-42,58:32:77:25:92:42,1,-32,WPA2_PSK
2026-03-19 21:15:46,19.5308323,-99.0413208,Hogar,A2:31:DB:A0:CC:C4,4,-50,WPA2_PSK
2026-03-19 21:15:46,19.5308323,-99.0413208,,A2:31:DB:A0:CC:C6,4,-53,WPA2_PSK
2026-03-19 21:15:46,19.5308323,-99.0413208,IZZI-29A4,94:04:E3:EF:29:A8,1,-54,WPA2_PSK
2026-03-19 21:15:46,19.5308323,-99.0413208,Ariadnazashyd_2.4G,BC:47:32:02:FF:88,6,-61,WPA_WPA2_PSK
2026-03-19 21:15:46,19.5308323,-99.0413208,Mega_2.4G_D834,F4:E8:4F:FF:D8:34,3,-66,WPA2_PSK
2026-03-19 21:15:46,19.5308323,-99.0413208,Mega_2.4G_8B54,48:96:D9:26:8B:54,4,-70,WPA_WPA2_PSK
2026-03-19 21:15:46,19.5308323,-99.0413208,,72:54:25:23:7A:49,11,-75,UNKNOWN
2026-03-19 21:15:46,19.5308323,-99.0413208,,1A:9C:27:2F:75:52,11,-79,UNKNOWN
2026-03-19 21:16:02,19.5308266,-99.0413208,Verizon-RC400L-42,58:32:77:25:92:42,1,-37,WPA2_PSK
2026-03-19 21:16:02,19.5308266,-99.0413208,IZZI-29A4,94:04:E3:EF:29:A8,1,-46,WPA2_PSK
2026-03-19 21:16:02,19.5308266,-99.0413208,Hogar,A2:31:DB:A0:CC:C4,4,-52,WPA2_PSK
2026-03-19 21:16:02,19.5308266,-99.0413208,,A2:31:DB:A0:CC:C7,4,-55,OPEN
2026-03-19 21:16:02,19.5308266,-99.0413208,,A2:31:DB:A0:CC:C6,4,-57,WPA2_PSK
2026-03-19 21:16:02,19.5308266,-99.0413208,Club_Totalplay_WiFi,BC:47:32:02:FF:89,6,-65,OPEN
2026-03-19 21:16:02,19.5308266,-99.0413208,Mega_2.4G_8B54,48:96:D9:26:8B:54,4,-74,WPA_WPA2_PSK
2026-03-19 21:16:02,19.5308266,-99.0413208,IZZI-6D3E,18:9C:27:3F:75:52,11,-77,WPA2_PSK
2026-03-19 21:16:02,19.5308266,-99.0413208,,1A:9C:27:2F:75:52,11,-79,UNKNOWN
2026-03-19 21:16:02,19.5308266,-99.0413208,Totalplay-2.4G-1240,E0:61:4A:F3:12:41,1,-83,WPA_WPA2_PSK
2026-03-19 21:16:02,19.5308266,-99.0413208,IZZI-39D7,24:E4:CE:CE:39:DC,11,-85,WPA2_PSK
2026-03-19 21:16:02,19.5308266,-99.0413208,,EC:A1:D1:92:80:1E,3,-91,WPA2_PSK
2026-03-19 21:16:18,19.5306225,-99.0414124,Verizon-RC400L-42,58:32:77:25:92:42,1,-34,WPA2_PSK
2026-03-19 21:16:18,19.5306225,-99.0414124,MODEM Ruben Cuarto ,D8:32:14:D4:FE:81,5,-47,WPA_WPA2_PSK
2026-03-19 21:16:18,19.5306225,-99.0414124,,1A:9C:27:2F:75:52,11,-55,UNKNOWN
2026-03-19 21:16:18,19.5306225,-99.0414124,IZZI-6D3E,18:9C:27:3F:75:52,11,-62,WPA2_PSK
2026-03-19 21:16:18,19.5306225,-99.0414124,TP-Link_176C,E4:C3:2A:1C:17:6B,10,-69,WPA2_PSK
2026-03-19 21:16:18,19.5306225,-99.0414124,TP-Link_Guest_176C,72:C3:2A:1C:17:6E,10,-70,OPEN
2026-03-19 21:16:18,19.5306225,-99.0414124,,E0:61:4A:F3:12:44,1,-76,OPEN
2026-03-19 21:16:18,19.5306225,-99.0414124,Club_Totalplay_WiFi,3C:A3:7E:7F:5D:23,8,-80,OPEN
2026-03-19 21:16:34,19.5304489,-99.0414810,Verizon-RC400L-42,58:32:77:25:92:42,1,-32,WPA2_PSK
2026-03-19 21:16:34,19.5304489,-99.0414810,Club_Totalplay_WiFi,52:42:89:3C:A3:52,6,-57,OPEN
2026-03-19 21:16:34,19.5304489,-99.0414810,,1A:9C:27:2F:75:52,11,-58,UNKNOWN
2026-03-19 21:16:34,19.5304489,-99.0414810,Totalplay-0C18,50:42:89:0C:A3:52,6,-59,WPA2_PSK
2026-03-19 21:16:34,19.5304489,-99.0414810,TP-Link_176C,E4:C3:2A:1C:17:6B,10,-64,WPA2_PSK
2026-03-19 21:16:34,19.5304489,-99.0414810,IZZI-6D3E,18:9C:27:3F:75:52,11,-65,WPA2_PSK
2026-03-19 21:16:34,19.5304489,-99.0414810,TP-Link_Guest_176C,72:C3:2A:1C:17:6E,10,-66,OPEN
2026-03-19 21:16:34,19.5304489,-99.0414810,Mega_2.4G_6F9A,48:96:D9:75:6F:9A,5,-69,WPA_WPA2_PSK
2026-03-19 21:16:34,19.5304489,-99.0414810,Club_Totalplay_WiFi,BC:47:32:12:EE:E9,6,-71,OPEN
2026-03-19 21:16:34,19.5304489,-99.0414810,Club_Totalplay_WiFi,EC:A1:D1:92:80:1F,3,-73,OPEN
2026-03-19 21:16:34,19.5304489,-99.0414810,,9E:C8:FC:2E:C7:D7,6,-73,UNKNOWN
2026-03-19 21:16:34,19.5304489,-99.0414810,,D6:E2:2F:80:D0:FA,3,-80,WPA2_PSK
2026-03-19 21:16:34,19.5304489,-99.0414810,Club_Totalplay_WiFi,90:3F:EA:D1:8C:99,11,-87,OPEN
2026-03-19 21:16:50,19.5305710,-99.0418015,Verizon-RC400L-42,58:32:77:25:92:42,1,-30,WPA2_PSK
2026-03-19 21:16:50,19.5305710,-99.0418015,Mega_2.4G_6F9A,48:96:D9:75:6F:9A,5,-57,WPA_WPA2_PSK
2026-03-19 21:16:50,19.5305710,-99.0418015,Mega_2.4G_302A,48:96:D9:7C:30:2A,9,-57,WPA_WPA2_PSK
2026-03-19 21:16:50,19.5305710,-99.0418015,INFINITUM3FEA,00:5F:67:6B:8B:E4,1,-60,WPA2_PSK
2026-03-19 21:16:50,19.5305710,-99.0418015,IZZI-5FDD,9C:C8:FC:3E:C7:D7,6,-66,WPA2_PSK
2026-03-19 21:16:50,19.5305710,-99.0418015,,72:4F:B8:24:22:63,6,-75,UNKNOWN
2026-03-19 21:16:50,19.5305710,-99.0418015,Club_Totalplay_WiFi,52:42:89:3C:A3:52,6,-77,OPEN
2026-03-19 21:16:50,19.5305710,-99.0418015,,8E:49:62:B4:62:D5,10,-80,WPA2_PSK
2026-03-19 21:17:06,19.5307331,-99.0422058,Verizon-RC400L-42,58:32:77:25:92:42,1,-29,WPA2_PSK
2026-03-19 21:17:06,19.5307331,-99.0422058,Club_Totalplay_WiFi,EC:E7:A2:68:78:51,1,-47,OPEN
2026-03-19 21:17:06,19.5307331,-99.0422058,Totalplay-2.4G-7850,EC:E7:A2:68:78:50,1,-48,WPA_WPA2_PSK
2026-03-19 21:17:06,19.5307331,-99.0422058,Mega_2.4G_6F9A,48:96:D9:75:6F:9A,5,-51,WPA_WPA2_PSK
2026-03-19 21:17:06,19.5307331,-99.0422058,MARDOM15,F4:9E:EF:02:D3:C9,6,-60,WPA2_PSK
2026-03-19 21:17:06,19.5307331,-99.0422058,,DE:A6:33:2B:BD:69,11,-64,UNKNOWN
2026-03-19 21:17:06,19.5307331,-99.0422058,INFINITUM65C4,64:DB:F7:FD:55:99,11,-70,WPA2_PSK
2026-03-19 21:17:06,19.5307331,-99.0422058,,66:DB:F7:CD:55:99,11,-70,WPA2_PSK
2026-03-19 21:17:06,19.5307331,-99.0422058,,8E:49:62:B4:62:D5,10,-71,WPA2_PSK
2026-03-19 21:17:06,19.5307331,-99.0422058,,96:8F:CF:2F:C0:75,11,-71,UNKNOWN
2026-03-19 21:17:06,19.5307331,-99.0422058,IZZI-F2DC,94:8F:CF:1F:C0:75,11,-72,WPA2_PSK
2026-03-19 21:17:06,19.5307331,-99.0422058,TOTALPLAY_F16870,D4:F8:29:F1:68:70,6,-76,WPA2_PSK
2026-03-19 21:17:22,19.5309067,-99.0426712,Verizon-RC400L-42,58:32:77:25:92:42,1,-34,WPA2_PSK
2026-03-19 21:17:22,19.5309067,-99.0426712,INFINITUM15A4_2.4,E4:83:26:B9:A7:B4,3,-60,WPA2_PSK
2026-03-19 21:17:22,19.5309067,-99.0426712,,6C:14:6E:10:F8:8E,7,-68,WPA2_PSK
2026-03-19 21:17:22,19.5309067,-99.0426712,INFINITUM5B8F_2.4-plus,E0:E1:A9:E7:D4:E3,1,-70,WPA2_PSK
2026-03-19 21:17:22,19.5309067,-99.0426712,Totalplay-C69B,00:2E:C7:24:B8:A4,1,-84,WPA_WPA2_PSK
2026-03-19 21:17:38,19.5310135,-99.0429916,Verizon-RC400L-42,58:32:77:25:92:42,1,-32,WPA2_PSK
2026-03-19 21:17:38,19.5310135,-99.0429916,INFINITUM62BA,C8:4C:78:25:EC:F4,11,-54,WPA2_PSK
2026-03-19 21:17:38,19.5310135,-99.0429916,INFINITUM05B3,88:C2:27:D1:B2:80,11,-58,WPA2_PSK
2026-03-19 21:17:38,19.5310135,-99.0429916,Club_Totalplay_WiFi,10:08:1D:BC:C4:21,1,-67,OPEN
2026-03-19 21:17:38,19.5310135,-99.0429916,Mega_2.4G_706C,48:96:D9:75:70:6C,4,-67,WPA_WPA2_PSK
2026-03-19 21:17:38,19.5310135,-99.0429916,Z1200_57F0,CC:29:BD:0E:57:F0,9,-67,WPA2_PSK
2026-03-19 21:17:38,19.5310135,-99.0429916,Totalplay-2.4G-c420,10:08:1D:BC:C4:20,1,-69,WPA2_PSK
2026-03-19 21:17:38,19.5310135,-99.0429916,,C2:F9:B0:19:15:06,5,-70,WPA2_PSK
2026-03-19 21:17:38,19.5310135,-99.0429916,Club_Totalplay_WiFi,C2:F9:B0:19:15:07,5,-73,OPEN
2026-03-19 21:17:38,19.5310135,-99.0429916,Btos romm.v,,FA:8F:CA:8B:8B:E7,6,-82,OPEN
2026-03-19 21:17:38,19.5310135,-99.0429916,Tenda_7F7870,B4:0F:3B:7F:78:70,8,-86,WPA_WPA2_PSK
2026-03-19 21:17:38,19.5310135,-99.0429916,IPC365_AP-406A8EEB77B8,7A:22:88:94:FF:99,10,-88,OPEN
2026-03-19 21:17:54,19.5311203,-99.0433655,Verizon-RC400L-42,58:32:77:25:92:42,1,-31,WPA2_PSK
2026-03-19 21:17:54,19.5311203,-99.0433655,IZZI-4448,8C:61:A3:A6:25:5D,11,-54,WPA2_PSK
2026-03-19 21:17:54,19.5311203,-99.0433655,IZZI-78C9,24:E4:CE:CE:78:CE,11,-55,WPA2_PSK
2026-03-19 21:17:54,19.5311203,-99.0433655,,8E:61:A3:A6:25:5D,11,-57,UNKNOWN
2026-03-19 21:17:54,19.5311203,-99.0433655,LAYLA,C4:EB:FF:31:2D:44,1,-61,WPA2_PSK
2026-03-19 21:17:54,19.5311203,-99.0433655,Megacable_2.4G_ADA0,5C:A4:F4:9B:AD:A0,8,-63,WPA_WPA2_PSK
2026-03-19 21:17:54,19.5311203,-99.0433655,Totalplay-2.4G-4ea8,64:9D:F3:43:4E:A8,1,-65,WPA2_PSK
2026-03-19 21:17:54,19.5311203,-99.0433655,IZZI-3C5A,8C:61:A3:A6:19:52,11,-72,WPA_WPA2_PSK
2026-03-19 21:17:54,19.5311203,-99.0433655,Totalplay-2.4G-58a8,10:08:1D:B0:58:A8,6,-74,WPA2_PSK
2026-03-19 21:17:54,19.5311203,-99.0433655,IPC365_AP-406A8EEB77B8,7A:22:88:94:FF:99,10,-75,OPEN
2026-03-19 21:17:54,19.5311203,-99.0433655,Mega_2.4G_706C,48:96:D9:75:70:6C,4,-76,WPA_WPA2_PSK
2026-03-19 21:17:54,19.5311203,-99.0433655,INFINITUM62BA,C8:4C:78:25:EC:F4,11,-86,WPA2_PSK
2026-03-19 21:18:10,19.5308037,-99.0435104,Verizon-RC400L-42,58:32:77:25:92:42,1,-38,WPA2_PSK
2026-03-19 21:18:10,19.5308037,-99.0435104,IZZI-3C5A,8C:61:A3:A6:19:52,11,-52,WPA_WPA2_PSK
2026-03-19 21:18:10,19.5308037,-99.0435104,,8E:61:A3:A6:19:52,11,-53,UNKNOWN
2026-03-19 21:18:10,19.5308037,-99.0435104,INFINITUME762,C4:EB:FF:31:2D:B6,1,-57,WPA2_PSK
2026-03-19 21:18:10,19.5308037,-99.0435104,Club_Totalplay_WiFi,30:E9:8E:E2:40:03,5,-58,OPEN
2026-03-19 21:18:10,19.5308037,-99.0435104,,30:E9:8E:E2:40:02,5,-58,WPA2_PSK
2026-03-19 21:18:10,19.5308037,-99.0435104,Mega_2.4G_6DCC,48:96:D9:75:6D:CC,7,-62,WPA_WPA2_PSK
2026-03-19 21:18:10,19.5308037,-99.0435104,Totalplay-70A1,30:E9:8E:E2:40:00,5,-63,WPA2_PSK
2026-03-19 21:18:10,19.5308037,-99.0435104,IZZI-6039,28:F5:D1:AB:DB:55,11,-67,WPA2_PSK
2026-03-19 21:18:10,19.5308037,-99.0435104,Totalplay-2.4G-3928,10:08:1D:21:39:28,1,-68,WPA2_PSK
2026-03-19 21:18:10,19.5308037,-99.0435104,Megacable_2.4G_ADA0,5C:A4:F4:9B:AD:A0,8,-75,WPA_WPA2_PSK
2026-03-19 21:18:10,19.5308037,-99.0435104,Totalplay-4DAA,6C:14:6E:B7:44:3C,9,-76,WPA2_PSK
2026-03-19 21:18:10,19.5308037,-99.0435104,Club_Totalplay_WiFi,6C:14:6E:B7:44:3F,9,-76,OPEN
2026-03-19 21:18:10,19.5308037,-99.0435104,IZZI-78C9,24:E4:CE:CE:78:CE,11,-76,WPA2_PSK
2026-03-19 21:18:26,19.5305233,-99.0436249,Verizon-RC400L-42,58:32:77:25:92:42,1,-43,WPA2_PSK
2026-03-19 21:18:26,19.5305233,-99.0436249,Totalplay-2.4G-3928,10:08:1D:21:39:28,1,-44,WPA2_PSK
2026-03-19 21:18:26,19.5305233,-99.0436249,Club_Totalplay_WiFi,10:08:1D:21:39:29,1,-47,OPEN
2026-03-19 21:18:26,19.5305233,-99.0436249,INFINITUME746,C4:EB:FF:31:2D:0E,1,-49,WPA2_PSK
2026-03-19 21:18:26,19.5305233,-99.0436249,Club_Totalplay_WiFi,6C:14:6E:B7:44:3F,9,-62,OPEN
2026-03-19 21:18:26,19.5305233,-99.0436249,Mega_2.4G_6DCC,48:96:D9:75:6D:CC,7,-64,WPA_WPA2_PSK
2026-03-19 21:18:26,19.5305233,-99.0436249,Totalplay-76B6,BA:9F:CC:31:4E:B4,11,-64,WPA2_PSK
2026-03-19 21:18:26,19.5305233,-99.0436249,Club_Totalplay_WiFi,BA:9F:CC:31:4E:B7,11,-65,OPEN
2026-03-19 21:18:26,19.5305233,-99.0436249,Totalplay-4DAA,6C:14:6E:B7:44:3C,9,-69,WPA2_PSK
2026-03-19 21:18:26,19.5305233,-99.0436249,INFINITUMB8FF,C4:EB:FF:30:17:64,11,-74,WPA2_PSK
2026-03-19 21:18:26,19.5305233,-99.0436249,,BC:76:C5:3C:BC:CE,4,-78,WPA2_PSK
2026-03-19 21:18:26,19.5305233,-99.0436249,Club_Totalplay_WiFi,34:A2:A2:1A:9B:23,7,-78,OPEN
2026-03-19 21:18:26,19.5305233,-99.0436249,Zero-802,D8:3A:DD:39:FD:E8,1,-79,OPEN
2026-03-19 21:18:26,19.5305233,-99.0436249,Club_Totalplay_WiFi,30:E9:8E:E2:40:03,5,-80,OPEN
2026-03-19 21:18:26,19.5305233,-99.0436249,IZZI-6517,28:F5:D1:62:20:80,11,-81,WPA2_PSK
2026-03-19 21:18:42,19.5302296,-99.0437546,Verizon-RC400L-42,58:32:77:25:92:42,1,-41,WPA2_PSK
2026-03-19 21:18:42,19.5302296,-99.0437546,,6C:14:6E:B7:44:3E,9,-45,WPA2_PSK
2026-03-19 21:18:42,19.5302296,-99.0437546,,A4:16:E7:33:B8:8A,5,-54,WPA2_PSK
2026-03-19 21:18:42,19.5302296,-99.0437546,Totalplay-4DAA,6C:14:6E:B7:44:3C,9,-60,WPA2_PSK
2026-03-19 21:18:42,19.5302296,-99.0437546,Totalplay_48A4_2.4G,A4:16:E7:33:B8:88,5,-61,WPA_WPA2_PSK
2026-03-19 21:18:42,19.5302296,-99.0437546,IZZI-FD4C,10:A7:93:52:FD:50,1,-62,WPA2_PSK
2026-03-19 21:18:42,19.5302296,-99.0437546,Club_Totalplay_WiFi,6C:14:6E:B7:44:3F,9,-62,OPEN
2026-03-19 21:18:42,19.5302296,-99.0437546,IZZI-DE59,24:E4:CE:3A:DE:5E,1,-70,WPA2_PSK
2026-03-19 21:18:42,19.5302296,-99.0437546,Club_Totalplay_WiFi,10:08:1D:21:39:29,1,-71,OPEN
2026-03-19 21:18:42,19.5302296,-99.0437546,INFINITUME746,C4:EB:FF:31:2D:0E,1,-71,WPA2_PSK
2026-03-19 21:18:42,19.5302296,-99.0437546,,E0:61:4A:DE:36:E4,11,-71,OPEN
2026-03-19 21:18:42,19.5302296,-99.0437546,IZZI-47E0,50:95:51:A8:0D:9A,1,-74,WPA2_PSK
2026-03-19 21:18:42,19.5302296,-99.0437546,,88:40:33:ED:31:A2,3,-75,WPA2_PSK
2026-03-19 21:18:42,19.5302296,-99.0437546,IPC365_AP-406A8EEB77B8,7A:22:88:94:FF:99,10,-79,OPEN
2026-03-19 21:18:42,19.5302296,-99.0437546,Zero-802,D8:3A:DD:39:FD:E8,1,-81,OPEN
2026-03-19 21:18:42,19.5302296,-99.0437546,INFINITUM0AE1,C8:4C:78:05:63:A8,6,-83,WPA2_PSK
2026-03-19 21:18:42,19.5302296,-99.0437546,IZZI-5CE4,40:0F:C1:22:5C:E8,1,-88,WPA2_PSK
2026-03-19 21:18:58,19.5301571,-99.0439758,Verizon-RC400L-42,58:32:77:25:92:42,1,-30,WPA2_PSK
2026-03-19 21:18:58,19.5301571,-99.0439758,Totalplay-2.4G-36E0,E0:61:4A:DE:36:E1,11,-58,WPA_WPA2_PSK
2026-03-19 21:18:58,19.5301571,-99.0439758,,E0:61:4A:DE:36:E4,11,-60,OPEN
2026-03-19 21:18:58,19.5301571,-99.0439758,IZZI-FD4C,10:A7:93:52:FD:50,1,-63,WPA2_PSK
2026-03-19 21:18:58,19.5301571,-99.0439758,IZZI-47E0,50:95:51:A8:0D:9A,1,-65,WPA2_PSK
2026-03-19 21:18:58,19.5301571,-99.0439758,,6C:14:6E:B7:44:3E,9,-66,WPA2_PSK
2026-03-19 21:18:58,19.5301571,-99.0439758,IZZI-DE59,24:E4:CE:3A:DE:5E,1,-70,WPA2_PSK
2026-03-19 21:18:58,19.5301571,-99.0439758,Anit@rueda_2.4G,C2:F9:B0:AD:76:94,10,-70,WPA_WPA2_PSK
2026-03-19 21:18:58,19.5301571,-99.0439758,Club_Totalplay_WiFi,C2:F9:B0:AD:76:97,10,-71,OPEN
2026-03-19 21:18:58,19.5301571,-99.0439758,Club_Totalplay_WiFi,3C:A3:7E:70:C7:9F,8,-77,OPEN
2026-03-19 21:18:58,19.5301571,-99.0439758,INFINITUMECB5,B4:3A:E2:5D:2A:44,1,-78,WPA2_PSK
2026-03-19 21:18:58,19.5301571,-99.0439758,Zero-802,D8:3A:DD:39:FD:E8,1,-79,OPEN
2026-03-19 21:18:58,19.5301571,-99.0439758,DIRECT-9d-HP M111 LaserJet,AA:B1:3B:B9:7B:9D,6,-79,WPA2_PSK
2026-03-19 21:19:13,19.5303707,-99.0444946,Verizon-RC400L-42,58:32:77:25:92:42,1,-31,WPA2_PSK
2026-03-19 21:19:13,19.5303707,-99.0444946,,A4:16:E7:5A:80:82,8,-49,WPA2_PSK
2026-03-19 21:19:13,19.5303707,-99.0444946,,EE:A9:40:29:3A:D2,6,-58,UNKNOWN
2026-03-19 21:19:13,19.5303707,-99.0444946,IZZI-7AB7,EC:A9:40:69:3A:D2,6,-63,WPA2_PSK
2026-03-19 21:19:13,19.5303707,-99.0444946,Totalplay_2.4Gnormal,A4:16:E7:5A:80:80,8,-63,WPA_WPA2_PSK
2026-03-19 21:19:13,19.5303707,-99.0444946,Totalplay-41AA,3C:A3:7E:70:C7:9C,8,-64,WPA2_PSK
2026-03-19 21:19:13,19.5303707,-99.0444946,Club_Totalplay_WiFi,3C:A3:7E:70:C7:9F,8,-66,OPEN
2026-03-19 21:19:13,19.5303707,-99.0444946,TOTALPLAY_DE36D8,8C:FD:DE:DE:36:D8,11,-66,WPA2_PSK
2026-03-19 21:19:13,19.5303707,-99.0444946,Club_Totalplay_WiFi,3C:A3:7E:9A:E7:7B,3,-68,OPEN
2026-03-19 21:19:13,19.5303707,-99.0444946,,3C:A3:7E:9A:E7:7A,3,-71,WPA2_PSK
2026-03-19 21:19:13,19.5303707,-99.0444946,DIRECT-roku-GYN-674B72,DA:12:55:99:36:29,10,-73,WPA2_PSK
2026-03-19 21:19:13,19.5303707,-99.0444946,,E0:61:4A:DE:36:E4,11,-80,OPEN
2026-03-19 21:19:29,19.5306282,-99.0451965,Verizon-RC400L-42,58:32:77:25:92:42,1,-30,WPA2_PSK
2026-03-19 21:19:29,19.5306282,-99.0451965,Club_Totalplay_WiFi,BC:47:32:76:B0:B9,11,-55,OPEN
2026-03-19 21:19:29,19.5306282,-99.0451965,Error404_2.4G,E8:13:6E:01:CD:A8,4,-57,WPA_WPA2_PSK
2026-03-19 21:19:29,19.5306282,-99.0451965,Club_Totalplay_WiFi,E8:13:6E:01:CD:AB,4,-57,OPEN
2026-03-19 21:19:29,19.5306282,-99.0451965,Totalplay-2.4G-b0b8,BC:47:32:76:B0:B8,11,-57,WPA2_PSK
2026-03-19 21:19:29,19.5306282,-99.0451965,IZZI-6FBF,A4:98:13:85:1F:E9,1,-60,WPA2_PSK
2026-03-19 21:19:29,19.5306282,-99.0451965,ROI SAN AGUSTIN,30:16:9D:23:AC:A0,2,-63,WPA2_PSK
2026-03-19 21:19:29,19.5306282,-99.0451965,,22:8C:86:9B:B2:6B,9,-64,OPEN
2026-03-19 21:19:29,19.5306282,-99.0451965,JETI01,6A:00:E3:F2:4B:53,11,-64,WPA2_PSK
2026-03-19 21:19:29,19.5306282,-99.0451965,Totalplay-ACB4,22:8C:86:9B:B2:68,9,-65,WPA2_PSK
2026-03-19 21:19:29,19.5306282,-99.0451965,Mega_2.4G_C7D2,48:96:D9:81:C7:D2,1,-66,WPA_WPA2_PSK
2026-03-19 21:19:29,19.5306282,-99.0451965,W60_686725c5964,68:67:25:C5:96:05,1,-69,WPA_WPA2_PSK
2026-03-19 21:19:29,19.5306282,-99.0451965,,E8:13:6E:01:CD:AA,4,-69,WPA2_PSK
2026-03-19 21:19:29,19.5306282,-99.0451965,RHX-8W2n#DB3047,82:3C:0A:DB:30:47,8,-72,OPEN
2026-03-19 21:19:29,19.5306282,-99.0451965,Mega_2.4G_AFA0,84:3C:99:04:AF:A0,10,-72,WPA2_PSK
2026-03-19 21:19:29,19.5306282,-99.0451965,Mega_2.4G_6FB6,48:96:D9:25:6F:B6,11,-72,WPA_WPA2_PSK
2026-03-19 21:19:29,19.5306282,-99.0451965,INFINITUMAC1E,B0:D1:D6:1D:F0:F9,1,-73,WPA2_PSK
2026-03-19 21:19:29,19.5306282,-99.0451965,Club_Totalplay_WiFi,DA:0A:60:5C:69:47,1,-76,OPEN
2026-03-19 21:19:29,19.5306282,-99.0451965,,68:E2:09:15:F6:02,2,-76,WPA2_PSK
2026-03-19 21:19:29,19.5306282,-99.0451965,RHX8-Q1C#E50B6A,00:50:C2:E5:0B:6A,1,-78,OPEN
2026-03-19 21:19:29,19.5306282,-99.0451965,TOTALPLAY_2BE28A,28:9E:FC:2B:E2:8A,11,-78,WPA2_PSK
2026-03-19 21:19:29,19.5306282,-99.0451965,,8A:C2:27:AC:EE:D6,11,-85,WPA2_PSK
2026-03-19 21:19:29,19.5306282,-99.0451965,Totalplay-2.4G-B570,6C:49:A6:E6:B5:71,11,-89,WPA_WPA2_PSK
2026-03-19 21:19:45,19.5307999,-99.0456238,Verizon-RC400L-42,58:32:77:25:92:42,1,-38,WPA2_PSK
2026-03-19 21:19:45,19.5307999,-99.0456238,Mega_2.4G_D7A2,48:96:D9:25:D7:A2,11,-57,WPA_WPA2_PSK
2026-03-19 21:19:45,19.5307999,-99.0456238,Totalplay-06AE,56:F6:E2:AD:0D:7C,6,-61,WPA2_PSK
2026-03-19 21:19:45,19.5307999,-99.0456238,Club_Totalplay_WiFi,56:F6:E2:AD:0D:7F,6,-61,OPEN
2026-03-19 21:19:45,19.5307999,-99.0456238,Totalplay-9C9B,E8:D7:65:74:3F:60,9,-65,WPA_WPA2_PSK
2026-03-19 21:19:45,19.5307999,-99.0456238,,6C:49:A6:E6:B5:74,11,-65,OPEN
2026-03-19 21:19:45,19.5307999,-99.0456238,,56:F6:E2:AD:0D:7E,6,-66,WPA2_PSK
2026-03-19 21:19:45,19.5307999,-99.0456238,Totalplay-2.4G-7b58,10:08:1D:23:7B:58,6,-70,WPA2_PSK
2026-03-19 21:19:45,19.5307999,-99.0456238,Megacable_2.4G_B258,5C:A4:F4:9B:B2:58,10,-70,WPA_WPA2_PSK
2026-03-19 21:19:45,19.5307999,-99.0456238,ARRIS-85D2,D4:05:98:5D:85:D0,6,-71,WPA_WPA2_PSK
2026-03-19 21:19:45,19.5307999,-99.0456238,W60_686725c5964,68:67:25:C5:96:05,1,-73,WPA_WPA2_PSK
2026-03-19 21:19:45,19.5307999,-99.0456238,17 pro max,E2:94:67:F2:E4:FF,6,-73,WPA2_PSK
2026-03-19 21:19:45,19.5307999,-99.0456238,Club_Totalplay_WiFi,DA:0A:60:5C:69:47,1,-74,OPEN
2026-03-19 21:19:45,19.5307999,-99.0456238,Club_Totalplay_WiFi,18:CF:24:68:B5:3F,9,-79,OPEN
2026-03-19 21:19:45,19.5307999,-99.0456238,RHX-8W2n#DB3047,82:3C:0A:DB:30:47,8,-80,OPEN
2026-03-19 21:19:45,19.5307999,-99.0456238,,0A:FA:28:06:DB:AA,11,-80,WPA2_PSK
2026-03-19 21:19:45,19.5307999,-99.0456238,EZC-3rdParty,70:4C:A5:C1:35:09,1,-82,WPA2_PSK
2026-03-19 21:19:45,19.5307999,-99.0456238,FDSA,70:4C:A5:C1:35:0B,1,-82,WPA2_PSK
2026-03-19 21:19:45,19.5307999,-99.0456238,Totalplay-479F,18:CF:24:68:B5:3C,9,-82,WPA2_PSK
